date,HY_SPREAD,IG_SPREAD,T10Y,OIL,DXY,KRE,XLF
2009-09-16,8.0900,2.3600,3.4800,72.5100,76.2400,15.8557,9.2264
2009-09-17,8.0900,2.3500,3.4200,72.4700,76.1900,15.4803,9.1962
2009-09-18,7.9800,2.3300,3.4900,72.0400,76.4300,15.4887,9.1822
2009-09-19,7.9800,2.3300,3.4900,,,,
2009-09-20,7.9800,2.3300,3.4900,,,,
2009-09-21,8.0000,2.3200,3.4900,69.7100,76.7800,15.2093,9.0973
2009-09-22,7.9300,2.3000,3.4600,71.5500,76.1200,15.4119,9.3035
2009-09-23,7.8800,2.3100,3.4400,68.9700,76.0500,15.2582,9.1155
2009-09-24,7.8700,2.3100,3.4000,65.8900,76.9000,14.7552,8.9336
2009-09-25,7.8900,2.3100,3.3400,66.0200,76.8100,14.6993,8.8487
2009-09-26,7.8900,2.3100,3.3400,,,,
2009-09-27,7.8900,2.3100,3.3400,,,,
2009-09-28,7.9500,2.3200,3.3100,66.8400,77.0500,15.0206,9.1458
2009-09-29,7.9100,2.3300,3.3100,66.7100,77.1200,15.0067,9.1034
2009-09-30,7.9300,2.3500,3.3100,70.6100,76.6500,14.8949,9.0609
2009-10-01,8.1100,2.3800,3.2100,70.8200,77.1900,14.4058,8.6607
2009-10-02,8.2000,2.3900,3.2400,69.9500,77.0000,14.2521,8.6667
2009-10-03,8.2000,2.3900,3.2400,,,,
2009-10-04,8.2000,2.3900,3.2400,,,,
2009-10-05,8.1500,2.3800,3.2400,70.4100,76.6400,14.4268,8.9396
2009-10-06,8.0500,2.3500,3.2700,70.8800,76.3400,14.6853,9.0549
2009-10-07,8.1100,2.3500,3.2100,69.5700,76.4900,14.7272,9.1519
2009-10-08,8.0000,2.3400,3.2700,71.6900,75.9700,14.9158,9.1640
2009-10-09,7.8700,2.3300,3.4000,71.7700,76.4300,15.1464,9.2429
2009-10-10,7.8700,2.3300,3.4000,,,,
2009-10-11,7.8700,2.3300,3.4000,,,,
2009-10-12,7.8800,2.3300,3.4000,73.2700,76.1300,15.0136,9.3157
2009-10-13,7.9300,2.3300,3.3400,74.1500,75.9800,14.9787,9.2247
2009-10-14,7.7600,2.3100,3.4500,75.1800,75.5500,15.3071,9.5401
2009-10-15,7.6900,2.3000,3.4900,77.5800,75.4800,15.2582,9.4552
2009-10-16,7.6900,2.2900,3.4300,78.5300,75.6000,14.9717,9.2308
2009-10-17,7.6900,2.2900,3.4300,,,,
2009-10-18,7.6900,2.2900,3.4300,,,,
2009-10-19,7.6700,2.2800,3.4100,79.6100,75.5100,15.0067,9.2732
2009-10-20,7.6600,2.2600,3.3500,79.0900,75.5700,14.7901,9.2004
2009-10-21,7.5800,2.2500,3.4200,81.3700,74.9700,14.2731,9.0245
2009-10-22,7.5200,2.2300,3.4400,81.1900,75.0900,15.0416,9.2914
2009-10-23,7.4500,2.2100,3.5100,80.5000,75.4700,14.7132,9.1580
2009-10-24,7.4500,2.2100,3.5100,,,,
2009-10-25,7.4500,2.2100,3.5100,,,,
2009-10-26,7.3500,2.1900,3.5900,78.6800,76.0600,14.7062,8.9214
2009-10-27,7.4700,2.1800,3.4900,79.5500,76.1400,14.8110,8.8547
2009-10-28,7.5900,2.1800,3.4400,77.4600,76.4300,14.7412,8.5818
2009-10-29,7.5600,2.1800,3.5300,79.8700,75.9200,14.9647,8.9396
2009-10-30,7.6600,2.1800,3.4100,77.0000,76.3000,14.2102,8.5212
2009-10-31,7.6000,2.1800,3.4100,,,,
2009-11-01,7.6000,2.1800,3.4100,,,,
2009-11-02,7.6000,2.1900,3.4500,78.1300,76.2900,14.0425,8.5939
2009-11-03,7.6100,2.1900,3.5000,79.6000,76.3900,14.0076,8.6182
2009-11-04,7.5500,2.1900,3.5700,80.4000,75.6400,13.6793,8.4969
2009-11-05,7.5600,2.1800,3.5700,79.6200,75.7400,13.9098,8.7152
2009-11-06,7.6000,2.1800,3.5400,77.4300,75.8200,13.9238,8.6789
2009-11-07,7.6000,2.1800,3.5400,,,,
2009-11-08,7.6000,2.1800,3.5400,,,,
2009-11-09,7.5700,2.1700,3.5200,79.4300,75.0300,14.2312,8.9882
2009-11-10,7.5200,2.1600,3.5000,79.0500,75.0200,14.0425,8.9578
2009-11-11,7.5200,2.1600,3.5000,79.2800,75.1600,14.3150,9.0791
2009-11-12,7.5400,2.1600,3.4500,76.9400,75.6000,13.9657,8.9093
2009-11-13,7.5200,2.1600,3.4300,76.3500,75.3300,14.0495,8.8911
2009-11-14,7.5200,2.1600,3.4300,,,,
2009-11-15,7.5200,2.1600,3.4300,,,,
2009-11-16,7.5500,2.1500,3.3300,78.9000,74.9100,14.4967,8.9882
2009-11-17,7.5500,2.1500,3.3300,79.1400,75.3700,14.7621,9.0124
2009-11-18,7.5100,2.1500,3.3600,79.5800,75.1800,14.7761,9.0852
2009-11-19,7.5500,2.1500,3.3500,77.4600,75.2900,14.4897,8.9093
2009-11-20,7.5400,2.1500,3.3600,76.7200,75.6600,14.5665,8.8547
2009-11-21,7.5400,2.1500,3.3600,,,,
2009-11-22,7.5400,2.1500,3.3600,,,,
2009-11-23,7.5200,2.1500,3.3700,77.5600,75.0900,14.8250,8.9821
2009-11-24,7.5600,2.1600,3.3200,76.0200,75.0700,14.7691,8.9154
2009-11-25,7.5700,2.1600,3.2800,77.9600,74.2700,14.6573,8.8972
2009-11-26,7.5700,2.1600,3.2800,,,,
2009-11-27,7.6400,2.1900,3.2100,76.0500,75.0000,14.3709,8.6607
2009-11-28,7.6400,2.1900,3.2100,,,,
2009-11-29,7.6400,2.1900,3.2100,,,,
2009-11-30,7.6500,2.2100,3.2100,77.2800,74.8800,14.6923,8.8911
2009-12-01,7.5800,2.2100,3.2800,78.3700,74.3600,14.6713,8.8972
2009-12-02,7.4900,2.1900,3.3200,76.6000,74.6700,14.8879,8.8911
2009-12-03,7.4000,2.1700,3.3900,76.4600,74.6300,14.5176,8.7092
2009-12-04,7.2400,2.1500,3.4800,75.4700,75.9100,14.9438,8.8729
2009-12-05,7.2400,2.1500,3.4800,,,,
2009-12-06,7.2400,2.1500,3.4800,,,,
2009-12-07,7.2600,2.1300,3.4400,73.9300,75.7700,14.8390,8.7274
2009-12-08,7.3100,2.1300,3.4000,72.6200,76.3100,14.8320,8.6485
2009-12-09,7.2600,2.1200,3.4500,70.6700,76.0400,14.7272,8.6789
2009-12-10,7.1800,2.1000,3.4900,70.5400,76.0400,14.7691,8.6667
2009-12-11,7.0900,2.0800,3.5500,69.8700,76.5700,14.8110,8.7274
2009-12-12,7.0900,2.0800,3.5500,,,,
2009-12-13,7.0900,2.0800,3.5500,,,,
2009-12-14,6.9700,2.0400,3.5600,69.5100,76.3500,15.0556,8.7759
2009-12-15,6.8600,2.0200,3.6000,70.6900,76.9600,14.9019,8.6364
2009-12-16,6.8200,2.0100,3.6100,72.6600,77.0000,14.8949,8.6910
2009-12-17,6.9100,2.0100,3.5000,72.6500,77.6900,14.7971,8.5272
2009-12-18,6.8400,1.9900,3.5500,73.3600,77.8200,15.3102,8.6563
2009-12-19,6.8400,1.9900,3.5500,,,,
2009-12-20,6.8400,1.9900,3.5500,,,,
2009-12-21,6.7200,1.9800,3.6900,72.4700,78.0400,15.4922,8.7841
2009-12-22,6.6500,1.9600,3.7600,74.4000,78.2500,15.6672,8.8024
2009-12-23,6.6000,1.9600,3.7700,76.6700,77.9000,15.6462,8.7659
2009-12-24,6.5400,1.9400,3.8200,78.0500,77.8400,15.8563,8.8450
2009-12-25,6.5400,1.9400,3.8200,,,,
2009-12-26,6.5400,1.9400,3.8200,,,,
2009-12-27,6.5400,1.9400,3.8200,,,,
2009-12-28,6.5000,1.9300,3.8500,78.7700,77.6300,15.7932,8.8146
2009-12-29,6.4900,1.9100,3.8200,78.8700,77.8300,15.8703,8.7780
2009-12-30,6.5000,1.9000,3.8000,79.2800,77.9100,15.6882,8.7841
2009-12-31,6.3900,1.9000,3.8500,79.3600,77.8600,15.5762,8.7659
2010-01-01,6.3900,1.9000,3.8500,,,,
2010-01-02,6.3900,1.9000,3.8500,,,,
2010-01-03,6.3900,1.9000,3.8500,,,,
2010-01-04,6.3400,1.8800,3.8500,81.5100,77.5300,15.8913,8.9424
2010-01-05,6.3000,1.8500,3.7700,81.7700,77.6200,15.5272,9.1068
2010-01-06,6.1700,1.8300,3.8500,83.1800,77.4900,15.6462,9.1250
2010-01-07,6.0300,1.8100,3.8500,82.6600,77.9100,16.1993,9.3198
2010-01-08,6.0200,1.7800,3.8300,82.7500,77.4700,16.5003,9.2650
2010-01-09,6.0200,1.7800,3.8300,,,,
2010-01-10,6.0200,1.7800,3.8300,,,,
2010-01-11,5.9900,1.7600,3.8500,82.5200,77.0000,16.2483,9.2711
2010-01-12,6.0700,1.7600,3.7400,80.7900,76.9500,16.1363,9.1372
2010-01-13,6.0300,1.7600,3.8000,79.6500,76.8500,16.2833,9.2407
2010-01-14,6.0400,1.7600,3.7600,79.3900,76.7300,16.7803,9.2833
2010-01-15,6.1000,1.7700,3.7000,78.0000,77.3200,16.5773,9.0946
2010-01-16,6.1000,1.7700,3.7000,,,,
2010-01-17,6.1000,1.7700,3.7000,,,,
2010-01-18,6.1000,1.7700,3.7000,,,,
2010-01-19,6.1100,1.7800,3.7300,79.0200,77.5000,16.9553,9.2102
2010-01-20,6.1600,1.7800,3.6800,77.6200,78.3400,16.9273,9.1859
2010-01-21,6.2400,1.7900,3.6200,76.0800,78.3200,17.4524,8.9241
2010-01-22,6.3600,1.8000,3.6200,74.5400,78.2800,17.0463,8.6319
2010-01-23,6.3600,1.8000,3.6200,,,,
2010-01-24,6.3600,1.8000,3.6200,,,,
2010-01-25,6.4200,1.8200,3.6600,75.2600,78.1900,16.9133,8.6806
2010-01-26,6.4400,1.8200,3.6500,74.7100,78.4300,16.8923,8.5284
2010-01-27,6.4100,1.8200,3.6600,73.6700,78.6800,17.4244,8.7354
2010-01-28,6.4100,1.8300,3.6800,73.6400,78.9000,17.2004,8.6928
2010-01-29,6.4600,1.8300,3.6300,72.8900,79.4600,16.8503,8.6319
2010-01-30,6.4600,1.8300,3.6300,,,,
2010-01-31,6.5400,1.8100,3.6300,,,,
2010-02-01,6.5400,1.8400,3.6800,74.4300,79.2400,16.8083,8.7780
2010-02-02,6.5400,1.8200,3.6700,77.2300,79.0100,16.6963,8.8633
2010-02-03,6.4600,1.8200,3.7300,76.9800,79.3700,16.3673,8.7659
2010-02-04,6.5900,1.8500,3.6200,73.1400,79.9200,15.9683,8.3884
2010-02-05,6.8100,1.8800,3.5900,71.1900,80.4400,16.1783,8.4858
2010-02-06,6.8100,1.8800,3.5900,,,,
2010-02-07,6.8100,1.8800,3.5900,,,,
2010-02-08,6.8500,1.8900,3.6200,71.8900,80.3000,15.9963,8.3154
2010-02-09,6.8800,1.9000,3.6700,73.7500,79.8600,16.1503,8.4006
2010-02-10,6.9300,1.9000,3.7200,74.5200,80.0300,16.3393,8.4676
2010-02-11,6.9800,1.9100,3.7300,75.2800,79.9900,16.2833,8.4858
2010-02-12,7.0300,1.9100,3.6900,74.1300,80.3200,16.3393,8.4919
2010-02-13,7.0300,1.9100,3.6900,,,,
2010-02-14,7.0300,1.9100,3.6900,,,,
2010-02-15,7.0100,1.9000,3.6900,,,,
2010-02-16,7.0200,1.9100,3.6600,77.0100,79.7000,16.7033,8.6685
2010-02-17,6.8000,1.9000,3.7400,77.3300,80.3800,16.6053,8.6989
2010-02-18,6.6500,1.8800,3.7900,79.0600,80.4000,16.7663,8.7537
2010-02-19,6.5600,1.8600,3.7800,79.8100,80.6400,16.8293,8.8024
2010-02-20,6.5600,1.8600,3.7800,,,,
2010-02-21,6.5600,1.8600,3.7800,,,,
2010-02-22,6.5000,1.8500,3.8000,80.1600,80.5100,17.1584,8.9180
2010-02-23,6.6000,1.8400,3.6900,78.8600,80.8500,17.0253,8.7537
2010-02-24,6.5800,1.8400,3.7000,80.0000,80.8500,17.4314,8.9059
2010-02-25,6.6500,1.8500,3.6400,78.1700,80.7900,17.3264,8.8815
2010-02-26,6.6600,1.8400,3.6100,79.6600,80.3600,17.1724,8.9363
2010-02-27,6.6600,1.8400,3.6100,,,,
2010-02-28,6.7100,1.8500,3.6100,,,,
2010-03-01,6.6600,1.8600,3.6100,78.7000,80.6600,17.0674,8.9606
2010-03-02,6.5800,1.8300,3.6200,79.6800,80.5200,17.1654,8.9911
2010-03-03,6.5400,1.8300,3.6300,80.8700,79.9800,17.1374,8.9972
2010-03-04,6.4900,1.8300,3.6100,80.2100,80.5600,17.1584,9.0885
2010-03-05,6.3700,1.8000,3.6900,81.5000,80.4300,17.6204,9.2650
2010-03-06,6.3700,1.8000,3.6900,,,,
2010-03-07,6.3700,1.8000,3.6900,,,,
2010-03-08,6.2700,1.7800,3.7200,81.8700,80.4300,17.5504,9.2833
2010-03-09,6.2300,1.7700,3.7100,81.4900,80.5900,17.5504,9.3137
2010-03-10,6.1600,1.7600,3.7300,82.0900,80.4500,17.8444,9.4172
2010-03-11,6.1500,1.7500,3.7300,82.1100,80.3200,18.0824,9.4963
2010-03-12,6.1100,1.7400,3.7100,81.2400,79.8300,17.9914,9.4598
2010-03-13,6.1100,1.7400,3.7100,,,,
2010-03-14,6.1100,1.7400,3.7100,,,,
2010-03-15,6.1200,1.7300,3.7100,79.8000,80.2500,18.0054,9.4598
2010-03-16,6.1600,1.7200,3.6600,81.7000,79.7500,18.2574,9.5755
2010-03-17,6.1100,1.7100,3.6500,82.9300,79.6400,18.5585,9.6911
2010-03-18,6.0200,1.6900,3.6800,82.2000,80.2200,18.4885,9.6364
2010-03-19,5.9800,1.6800,3.7000,80.6800,80.7200,18.5516,9.5729
2010-03-20,5.9800,1.6800,3.7000,,,,
2010-03-21,5.9800,1.6800,3.7000,,,,
2010-03-22,6.0200,1.6800,3.6700,81.2500,80.6500,18.7974,9.6217
2010-03-23,6.0000,1.6800,3.6900,81.9100,80.9000,18.8255,9.7010
2010-03-24,5.8500,1.6600,3.8400,80.6100,81.8400,18.6429,9.7071
2010-03-25,5.7800,1.6400,3.9100,80.5300,82.1200,18.6851,9.7498
2010-03-26,5.8000,1.6300,3.8600,80.0000,81.6800,18.4885,9.7620
2010-03-27,5.8000,1.6300,3.8600,,,,
2010-03-28,5.8000,1.6300,3.8600,,,,
2010-03-29,5.7900,1.6300,3.8800,82.1700,81.3600,18.4042,9.7742
2010-03-30,5.7700,1.6300,3.8800,82.3700,81.4700,18.4182,9.7132
2010-03-31,5.8400,1.6100,3.8400,83.7600,81.0700,18.4112,9.7315
2010-04-01,5.8200,1.6100,3.8900,84.8700,80.7800,18.4534,9.8108
2010-04-02,5.8200,1.6100,3.9600,,,,
2010-04-03,5.8200,1.6100,3.9600,,,,
2010-04-04,5.8200,1.6100,3.9600,,,,
2010-04-05,5.6500,1.5900,4.0100,86.6200,81.0900,18.6710,9.9085
2010-04-06,5.6500,1.5700,3.9800,86.8400,81.3900,19.3100,10.0122
2010-04-07,5.7200,1.5800,3.8900,85.8800,81.4400,19.0994,9.9756
2010-04-08,5.7000,1.5800,3.9100,85.3900,81.5300,19.2468,10.0549
2010-04-09,5.6800,1.5700,3.9000,84.9200,81.0900,19.3381,10.0915
2010-04-10,5.6800,1.5700,3.9000,,,,
2010-04-11,5.6800,1.5700,3.9000,,,,
2010-04-12,5.6800,1.5600,3.8700,84.3400,80.5600,19.5347,10.1342
2010-04-13,5.6600,1.5500,3.8400,84.0500,80.5100,19.2960,10.1403
2010-04-14,5.5700,1.5300,3.8800,85.8400,80.1900,19.8858,10.4027
2010-04-15,5.5200,1.5200,3.8600,85.5100,80.4800,19.9420,10.3600
2010-04-16,5.5700,1.5300,3.7900,83.2400,80.8200,19.3732,9.9817
2010-04-17,5.5700,1.5300,3.7900,,,,
2010-04-18,5.5700,1.5300,3.7900,,,,
2010-04-19,5.5900,1.5300,3.8300,81.4500,81.0000,19.4715,10.0793
2010-04-20,5.5400,1.5200,3.8200,83.4500,81.0500,19.7875,10.2135
2010-04-21,5.5500,1.5100,3.7700,83.6800,81.1600,20.1948,10.1525
2010-04-22,5.5000,1.5200,3.8000,83.7000,81.5700,20.7706,10.2074
2010-04-23,5.4400,1.5100,3.8400,85.1200,81.3500,20.8548,10.2379
2010-04-24,5.4400,1.5100,3.8400,,,,
2010-04-25,5.4400,1.5100,3.8400,,,,
2010-04-26,5.4200,1.5200,3.8300,84.2000,81.4800,20.0894,10.0793
2010-04-27,5.5500,1.5400,3.7100,82.4400,82.1500,19.6611,9.7376
2010-04-28,5.5100,1.5500,3.8000,83.2200,82.3800,19.7243,9.8780
2010-04-29,5.5400,1.5500,3.7600,85.1700,82.0000,20.2088,10.1037
2010-04-30,5.6100,1.5500,3.6900,86.1500,81.8700,19.6049,9.8597
2010-05-01,5.6100,1.5500,3.6900,,,,
2010-05-02,5.6100,1.5500,3.6900,,,,
2010-05-03,5.5700,1.5700,3.7200,86.1900,82.2700,19.6400,10.0488
2010-05-04,5.6800,1.6000,3.6300,82.7400,83.3000,18.9238,9.7742
2010-05-05,5.9100,1.6400,3.5800,79.9700,84.0800,19.0502,9.7193
2010-05-06,6.2600,1.7600,3.4100,77.1100,84.8900,18.3550,9.3105
2010-05-07,6.4700,1.8400,3.4500,75.1100,84.4500,18.0110,9.2068
2010-05-08,6.4700,1.8400,3.4500,,,,
2010-05-09,6.4700,1.8400,3.4500,,,,
2010-05-10,6.2500,1.7700,3.5700,76.8000,84.1600,19.0291,9.7193
2010-05-11,6.3400,1.7900,3.5600,76.3700,84.4700,19.3241,9.6827
2010-05-12,6.1800,1.7700,3.5600,75.6500,84.8300,19.8788,9.7925
2010-05-13,6.1400,1.7600,3.5500,74.4000,85.2100,19.6681,9.6156
2010-05-14,6.3300,1.7900,3.4400,71.6100,86.1000,19.1836,9.3655
2010-05-15,6.3300,1.7900,3.4400,,,,
2010-05-16,6.3300,1.7900,3.4400,,,,
2010-05-17,6.3600,1.7900,3.4700,70.0800,86.2100,19.2187,9.3716
2010-05-18,6.4600,1.8100,3.3800,69.4100,87.1600,18.6710,9.1031
2010-05-19,6.5900,1.8600,3.3600,69.8700,86.3900,18.5165,9.1153
2010-05-20,6.9200,1.9600,3.2500,68.0100,85.5700,17.4352,8.6943
2010-05-21,7.0200,1.9700,3.2000,70.0400,85.3700,17.7582,8.9994
2010-05-22,7.0200,1.9700,3.2000,,,,
2010-05-23,7.0200,1.9700,3.2000,,,,
2010-05-24,6.9700,1.9800,3.2300,70.2100,86.2100,17.3439,8.7431
2010-05-25,7.2400,2.0600,3.1800,68.7500,86.7800,17.3650,8.8224
2010-05-26,7.0700,2.0400,3.2100,71.5100,87.1200,17.4422,8.7614
2010-05-27,6.8800,2.0200,3.3400,74.5500,86.1800,18.0320,9.1580
2010-05-28,6.9000,2.0200,3.3100,73.9700,86.4800,17.7020,8.9567
2010-05-29,6.9000,2.0200,3.3100,,,,
2010-05-30,6.9000,2.0200,3.3100,,,,
2010-05-31,6.9800,2.0200,3.3100,,,,
2010-06-01,7.0400,2.0500,3.2900,72.5800,86.6400,17.2316,8.7675
2010-06-02,7.0400,2.0700,3.3500,72.8600,86.7900,17.7863,9.0421
2010-06-03,6.9300,2.0500,3.3900,74.6100,87.1400,17.8003,8.9933
2010-06-04,7.1400,2.0800,3.2000,71.5100,88.2300,16.7190,8.6333
2010-06-05,7.1400,2.0800,3.2000,,,,
2010-06-06,7.1400,2.0800,3.2000,,,,
2010-06-07,7.1800,2.0800,3.1700,71.4400,88.4000,16.5855,8.4625
2010-06-08,7.2700,2.1100,3.1800,71.9900,88.3900,16.5785,8.6394
2010-06-09,7.2600,2.1200,3.2000,74.3800,87.9000,16.4311,8.5479
2010-06-10,7.1900,2.1300,3.3300,75.4800,87.1700,16.9437,8.8285
2010-06-11,7.2700,2.1300,3.2400,73.7800,87.5100,17.1122,8.8529
2010-06-12,7.2700,2.1300,3.2400,,,,
2010-06-13,7.2700,2.1300,3.2400,,,,
2010-06-14,7.1600,2.1100,3.2800,75.1200,86.5100,17.0700,8.8163
2010-06-15,7.0300,2.1100,3.3200,76.9400,85.9800,17.4422,9.0238
2010-06-16,6.9700,2.1000,3.2700,77.6700,86.0800,17.4703,9.0299
2010-06-17,6.9100,2.0900,3.2100,76.7900,85.6900,17.4914,9.0177
2010-06-18,6.8200,2.0800,3.2400,77.1800,85.7000,17.5358,9.0672
2010-06-19,6.8200,2.0800,3.2400,,,,
2010-06-20,6.8200,2.0800,3.2400,,,,
2010-06-21,6.6800,2.0500,3.2600,77.8200,85.9300,17.5076,9.0550
2010-06-22,6.7500,2.0500,3.1800,77.2100,86.1100,17.2397,8.9144
2010-06-23,6.8200,2.0600,3.1300,76.3500,85.7400,17.0072,8.8716
2010-06-24,6.8900,2.0700,3.1400,76.5100,85.7300,16.7605,8.7126
2010-06-25,6.9000,2.0700,3.1200,78.8600,85.3100,17.1763,8.9510
2010-06-26,6.9000,2.0700,3.1200,,,,
2010-06-27,6.9000,2.0700,3.1200,,,,
2010-06-28,6.9300,2.0800,3.0500,78.2500,85.6500,17.1058,8.8654
2010-06-29,7.0600,2.0900,2.9700,75.9400,86.0300,16.5208,8.5475
2010-06-30,7.1300,2.0900,2.9700,75.6300,86.0200,16.2741,8.4436
2010-07-01,7.1700,2.0900,2.9600,72.9500,84.7200,16.0275,8.3641
2010-07-02,7.1300,2.0800,3.0000,72.1400,84.4300,15.8583,8.2663
2010-07-03,7.1300,2.0800,3.0000,,,,
2010-07-04,7.1300,2.0800,3.0000,,,,
2010-07-05,7.1300,2.0900,3.0000,,,,
2010-07-06,7.1400,2.0700,2.9500,71.9800,84.0800,15.8231,8.3152
2010-07-07,7.1000,2.0800,3.0000,74.0700,83.8200,16.5349,8.6820
2010-07-08,6.9800,2.0600,3.0400,75.4400,83.8200,16.7393,8.7493
2010-07-09,6.8800,2.0400,3.0700,76.0900,83.9500,17.1058,8.8716
2010-07-10,6.8800,2.0400,3.0700,,,,
2010-07-11,6.8800,2.0400,3.0700,,,,
2010-07-12,6.8500,2.0300,3.0800,74.9500,84.2000,16.9860,8.8838
2010-07-13,6.7000,2.0000,3.1500,77.1500,83.6400,17.7049,9.1039
2010-07-14,6.6800,1.9800,3.0700,77.0400,83.4300,17.3877,9.0366
2010-07-15,6.7300,1.9800,3.0000,76.6200,82.5600,17.1975,9.0183
2010-07-16,6.7700,1.9800,2.9600,76.0100,82.4900,16.4503,8.6392
2010-07-17,6.7700,1.9800,2.9600,,,,
2010-07-18,6.7700,1.9800,2.9600,,,,
2010-07-19,6.7700,1.9800,2.9900,76.5400,82.5100,16.2812,8.6331
2010-07-20,6.7900,1.9800,2.9800,77.4400,82.7500,16.4081,8.7248
2010-07-21,6.7500,1.9700,2.9000,76.5600,83.3900,15.6539,8.5842
2010-07-22,6.6700,1.9600,2.9600,79.3000,82.6000,16.2812,8.8349
2010-07-23,6.5900,1.9300,3.0200,78.9800,82.4600,16.5067,8.9021
2010-07-24,6.5900,1.9300,3.0200,,,,
2010-07-25,6.5900,1.9300,3.0200,,,,
2010-07-26,6.5400,1.9100,3.0300,78.9800,82.0900,16.9578,9.0244
2010-07-27,6.4300,1.8700,3.0800,77.5000,82.1800,17.1199,9.0489
2010-07-28,6.4700,1.8700,3.0300,76.9900,82.1800,16.8732,8.9694
2010-07-29,6.4800,1.8600,3.0300,78.3600,81.6400,16.8309,8.9999
2010-07-30,6.5700,1.8800,2.9400,78.9500,81.5400,16.7534,8.9938
2010-07-31,6.5900,1.8900,2.9400,,,,
2010-08-01,6.5900,1.8900,2.9400,,,,
2010-08-02,6.5400,1.8800,2.9900,81.3400,80.9400,17.0847,9.2201
2010-08-03,6.5500,1.8800,2.9400,82.5500,80.6000,16.9931,9.1161
2010-08-04,6.4900,1.8700,2.9800,82.4700,80.8900,17.0283,9.1528
2010-08-05,6.5100,1.8700,2.9400,82.0100,80.8200,16.8732,9.1161
2010-08-06,6.5700,1.8700,2.8600,80.7000,80.4100,16.6618,9.0366
2010-08-07,6.5700,1.8700,2.8600,,,,
2010-08-08,6.5700,1.8700,2.8600,,,,
2010-08-09,6.5400,1.8600,2.8600,81.4800,80.7100,16.9508,9.0855
2010-08-10,6.6000,1.8800,2.7900,80.2500,80.8000,16.6195,9.0061
2010-08-11,6.7800,1.9000,2.7200,78.0200,82.2900,15.8794,8.6881
2010-08-12,6.8300,1.9100,2.7400,75.7400,82.6400,15.6116,8.6270
2010-08-13,6.8700,1.9000,2.6800,75.3900,82.9500,15.4707,8.6025
2010-08-14,6.8700,1.9000,2.6800,,,,
2010-08-15,6.8700,1.9000,2.6800,,,,
2010-08-16,6.9100,1.9000,2.5800,75.2400,82.5300,15.5693,8.5781
2010-08-17,6.8200,1.8900,2.6400,75.7700,82.2300,15.7878,8.6453
2010-08-18,6.7800,1.8800,2.6400,75.4200,82.2200,15.8301,8.6820
2010-08-19,6.8200,1.8800,2.5800,74.4300,82.4500,15.4425,8.4803
2010-08-20,6.8000,1.8800,2.6200,73.4600,83.0600,15.3579,8.4558
2010-08-21,6.8000,1.8800,2.6200,,,,
2010-08-22,6.8000,1.8800,2.6200,,,,
2010-08-23,6.8200,1.8800,2.6000,73.1000,83.1200,15.1042,8.4008
2010-08-24,6.9300,1.9000,2.5000,71.6300,83.1500,15.0266,8.2601
2010-08-25,6.9200,1.9000,2.5400,72.5200,83.2600,15.0619,8.2846
2010-08-26,6.9300,1.9100,2.5000,73.3600,82.9300,14.9491,8.2174
2010-08-27,6.8100,1.9100,2.6600,75.1700,82.9200,15.3015,8.3947
2010-08-28,6.8100,1.9100,2.6600,,,,
2010-08-29,6.8100,1.9100,2.6600,,,,
2010-08-30,6.8900,1.9200,2.5400,74.7000,83.1600,14.7588,8.2174
2010-08-31,6.9200,1.9500,2.4700,71.9200,83.2000,14.8857,8.2907
2010-09-01,6.8000,1.9400,2.5800,73.9100,82.5200,15.4989,8.6086
2010-09-02,6.7200,1.9300,2.6300,75.0200,82.4600,15.5764,8.6942
2010-09-03,6.6200,1.9100,2.7200,74.6000,83.1000,15.8442,8.8777
2010-09-04,6.6200,1.9100,2.7200,,,,
2010-09-05,6.6200,1.9100,2.7200,,,,
2010-09-06,6.6200,1.9000,2.7200,,,,
2010-09-07,6.6800,1.9000,2.6100,74.0900,82.8200,15.4636,8.6759
2010-09-08,6.5900,1.8900,2.6600,74.6700,82.5900,15.6187,8.7615
2010-09-09,6.4700,1.8800,2.7700,74.2500,82.6700,15.7244,8.8716
2010-09-10,6.3700,1.8700,2.8100,76.4500,82.7000,15.7667,8.8838
2010-09-11,6.3700,1.8700,2.8100,,,,
2010-09-12,6.3700,1.8700,2.8100,,,,
2010-09-13,6.3600,1.8500,2.7400,77.1900,81.9100,16.2601,9.0733
2010-09-14,6.3600,1.8400,2.6800,76.8000,81.0800,15.9640,8.9938
2010-09-15,6.3100,1.8500,2.7400,76.0200,81.4900,15.9922,9.0244
2010-09-16,6.2500,1.8400,2.7700,74.5700,81.2400,15.8090,8.9999
2010-09-17,6.2400,1.8400,2.7500,73.6600,81.4000,15.8486,8.9528
2010-09-18,6.2400,1.8400,2.7500,,,,
2010-09-19,6.2400,1.8400,2.7500,,,,
2010-09-20,6.2500,1.8300,2.7200,74.8600,81.3400,16.2945,9.1243
2010-09-21,6.3200,1.8300,2.6100,73.5200,80.4400,16.1601,9.0386
2010-09-22,6.3500,1.8400,2.5600,74.7100,79.8300,15.7070,8.8915
2010-09-23,6.3700,1.8400,2.5600,75.1800,80.0100,15.6009,8.7199
2010-09-24,6.3200,1.8400,2.6200,76.4900,79.3900,16.1317,8.9528
2010-09-25,6.3200,1.8400,2.6200,,,,
2010-09-26,6.3200,1.8400,2.6200,,,,
